TF	TG	Input
Smad4	Tgfbr2	1
Smad4	Tlx2	1
Smad4	Tnfsf13b	1
Smad4	Tpsab1	1
Smad4	Vegfa	1
Smad5	Bmp2	1
Smad5	Col2a1	1
Smad5	Creld2	1
Smad5	Dsg4	1
Smad5	Id2	1
Smad5	Id3	1
Smad5	Ifi204	1
Smad5	Ovol2	1
Smad5	Smad6	1
Smad5	Nr2e1	1
Smad6	Cdk6	1
Smad6	Col1a2	1
Smad6	Id1	1
Smad6	Runx1	1
Smad6	Map3k7	1
Smad7	Col1a2	1
Smad7	Glb1	1
Smad7	Met	1
Smad7	Nfkbia	1
Smad7	Smad3	1
Smad7	Tgfb1	1
Smad7	Tnfsf13b	1
Smad7	Vegfa	1
Smad9	Bmpr1b	1
Smad9	Id2	1
Smarca2	Calm1	1
Smarca2	Ccna2	1
Smarca2	Cd44	1
Smarca2	Cdh1	1
Smarca2	Tmem50a	1
Smarca4	Adamts1	1
Smarca4	Calm1	1
Smarca4	Cd44	1
Smarca4	Cdh1	1
Smarca4	Cdkn1a	1
Smarca4	Epb42	1
Smarca4	Hmox1	1
Smarca4	Il4	1
Smarca4	Mitf	1
Smarca4	Myog	1
Smarca4	Nanog	1
Smarca4	Nfkbia	1
Smarca4	Pou5f1	1
Smarca4	Pou5f1	1
Smarca4	Rest	1
Smarca4	Sall4	1
Smarca4	Sftpb	1
Smarca4	Sftpb	1
Smarca4	Sox2	1
Smarca4	Sparc	1
Smarca4	Tbx5	1
Smarca5	Dido1	1
Smarcc1	Nanog	1
Smarcc1	Psat1	1
Smarcd1	Arntl	1
Smarcd1	G6pc	1
Smarce1	Nanog	1
Smurf1	Smad6	1
Smurf2	Mavs	1
Smurf2	Rap1b	1
Smurf2	Runx2	1
Smyd1	Hand2	1
Snai1	Cdh1	1
Snai1	Cdh1	1
Snai1	Cdh1	1
Snai1	Cdx2	1
Snai1	Cldn3	1
Snai1	Col2a1	1
Snai1	Ctnnb1	1
Snai1	Cxadr	1
Snai1	Fn1	1
Snai1	Hnf4a	1
Snai1	Id1	1
Snai1	Itgb4	1
Snai1	Kit	1
Snai1	Lin28a	1
Snai1	Llgl2	1
Snai1	Mir290a	1
Snai1	Mir295	1
Snai1	Mmp2	1
Snai1	Nanog	1
Snai1	Nr5a2	1
Snai1	Ocln	1
Snai1	Phgdh	1
Snai1	Ptgs2	1
Snai1	Runx2	1
Snai1	Snai1	1
Snai1	Tcl1	1
Snai1	Tfcp2l1	1
Snai1	Thbd	1
Snai1	Tjp1	1
Snai1	Trp53	1
Snai1	Mmp15	1
Snai2	Bbc3	1
Snai2	Bbc3	1
Snai2	Cdh1	1
Snai2	Cdx2	1
Snai2	Col2a1	1
Snai2	Ctnnb1	1
Snai2	Dsg2	1
Snai2	Lpar2	1
Snai2	H19	1
Snai2	Ocln	1
Snai2	Tjp1	1
Snd1	E2f1	1
Sox10	Aatk	1
Sox10	Dct	1
Sox10	Dct	1
Sox10	Dhh	1
Sox10	Egr2	1
Sox10	Hes5	1
Sox10	L1cam	1
Sox10	Mitf	1
Sox10	Mitf	1
Sox10	Mpz	1
Sox10	Mpz	1
Sox10	Olig2	1
Sox10	Ret	1
Sox10	Sufu	1
Sox10	Tyr	1
Sox11	Gdf5	1
Sox11	Tank	1
Sox11	Wnt4	1
Sox14	Calb2	1
Sox15	Casp3	1
Sox15	Hrc	1
Sox17	Macc1	1
Sox17	Ccnd1	1
Sox17	Ccnd1	1
Sox17	Cer1	1
Sox17	Ctnnb1	1
Sox17	Foxa2	1
Sox17	Foxj1	1
Sox17	Lama1	1
Sox17	Lef1	1
Sox17	Lef1	1
Sox17	Mbp	1
Sox17	Nepn	1
Sox17	Sftpc	1
Sox18	Oprm1	1
Sox18	Oprm1	1
Sox18	Prox1	1
Sox2	Atoh1	1
Sox2	Birc5	1
Sox2	Ccnd1	1
Sox2	Cdkn1b	1
Sox2	Egfr	1
Sox2	Fgf4	1
Sox2	Fgf4	1
Sox2	Fgf4	1
Sox2	Gli3	1
Sox2	Jag1	1
Sox2	Lef1	1
Sox2	Lefty1	1
Sox2	Ly6a	1
Sox2	Mir302a	1
Sox2	Mycn	1
Sox2	Nanog	1
Sox2	Nanog	1
Sox2	Neurod1	1
Sox2	Neurog1	1
Sox2	Neurog1	1
Sox2	Nkx2-1	1
Sox2	Nr2e1	1
Sox2	Pou1f1	1
Sox2	Pou5f1	1
Sox2	Pou5f1	1
Sox2	Sema6a	1
Sox2	Shh	1
Sox2	Six3	1
Sox2	Sox2	1
Sox2	Utf1	1
Sox2	Utf1	1
Sox2	Xist	1
Sox2	Zscan10	1
Sox2	Zfp819	1
Sox21	Hes5	1
Sox4	Cald1	1
Sox4	Ctnnb1	1
Sox4	Ezh2	1
Sox4	Mecom	1
Sox4	Spi1	1
Sox4	Tcf4	1
Sox5	Catsper1	1
Sox5	Ifi204	1
Sox5	Nfkbib	1
Sox5	Pthlh	1
Sox5	Sox10	1
Sox5	Spag6	1
Sox6	Ccnd1	1
Sox6	Fgf3	1
Sox6	Pthlh	1
Sox6	Trp53	1
Sox7	Fgf3	1
Sox7	Lama1	1
Sox7	Sox4	1
Sox8	Amh	1
Sox8	Col1a1	1
Sox8	Sox10	1
Sox8	Sox9	1
Sox9	Best1	1
Sox9	Bmi1	1
Sox9	Catsper1	1
Sox9	Cdh1	1
Sox9	Cdkn1a	1
Sox9	Cdkn1a	1
Sox9	Col2a1	1
Sox9	Col2a1	1
Sox9	Ctgf	1
Sox9	Ctnnb1	1
Sox9	Cyp26b1	1
Sox9	Etv2	1
Sox9	Fgf9	1
Sox9	Furin	1
Sox9	Lxn	1
Sox9	Matn1	1
Sox9	Mia	1
Sox9	Mia	1
Sox9	Neurog3	1
Sox9	Nkx3-2	1
Sox9	Pax3	1
Sox9	Pdx1	1
Sox9	Pdx1	1
Sox9	Phex	1
Sox9	Pik3ca	1
Sox9	Pthlh	1
Sox9	Ret	1
Sox9	Sgca	1
Sox9	Slc6a19	1
Sox9	Sox10	1
Sox9	Vegfa	1
Sox9	Vnn1	1
Sox9	Wwp2	1
Sp1	Abca1	1
Sp1	Abcb1a	1
Sp1	Abcc1	1
Sp1	Abcc6	1
Sp1	Acaca	1
Sp1	Acsbg1	1
Sp1	Acsl4	1
Sp1	Acss1	1
Sp1	Acta2	1
Sp1	Adcy4	1
Sp1	Adcyap1r1	1
Sp1	Agt	1
Sp1	Ahr	1
Sp1	Ahr	1
Sp1	Aldh3a1	1
Sp1	Alox5	1
Sp1	Alox8	1
Sp1	Aplp1	1
Sp1	Apoe	1
Sp1	App	1
Sp1	Ar	1
Sp1	Arntl	1
Sp1	Asah1	1
Sp1	Ascl2	1
Sp1	Atp12a	1
Sp1	Atxn3	1
Sp1	Bace1	1
Sp1	Bach1	1
Sp1	Bfsp1	1
Sp1	Bglap	1
Sp1	Bglap2	1
Sp1	Bhlhe40	1
Sp1	Bmp2	1
Sp1	Bmp4	1
Sp1	Bmp7	1
Sp1	Bsg	1
Sp1	Bsx	1
Sp1	Btk	1
Sp1	Cadm1	1
Sp1	Ccl2	1
Sp1	Ccl2	1
Sp1	Ccna1	1
Sp1	Ccnd1	1
Sp1	Ccnd1	1
Sp1	Ccnd2	1
Sp1	Ccnd3	1
Sp1	Ccnd3	1
Sp1	Cd14	1
Sp1	Cd1d2	1
Sp1	Cd55	1
Sp1	Cd79a	1
Sp1	Cdh5	1
Sp1	Cdk5r1	1
Sp1	Cdk5r2	1
Sp1	Cdk6	1
Sp1	Cdkn1a	1
Sp1	Cdkn1a	1
Sp1	Cdkn1c	1
Sp1	Cdkn2c	1
Sp1	Cdkn2d	1
Sp1	Cebpa	1
Sp1	Cebpd	1
Sp1	Cend1	1
Sp1	Ces1d	1
Sp1	Ces2c	1
Sp1	Cirbp	1
Sp1	Cldn19	1
Sp1	Col1a1	1
Sp1	Col1a2	1
Sp1	Col2a1	1
Sp1	Col5a1	1
Sp1	Cops5	1
Sp1	Cox17	1
Sp1	Cox4i1	1
Sp1	Csf1	1
Sp1	Csf1r	1
Sp1	Csf2	1
Sp1	Csrp2	1
Sp1	Ctse	1
Sp1	Cxadr	1
Sp1	Cyp11a1	1
Sp1	Cyp11a1	1
Sp1	Dck	1
Sp1	Dmd	1
Sp1	Dnm1	1
Sp1	Dnmt1	1
Sp1	Dnmt1	1
Sp1	Ecm1	1
Sp1	Egfr	1
Sp1	Egr1	1
Sp1	Epas1	1
Sp1	Epor	1
Sp1	Epor	1
Sp1	Esrra	1
Sp1	Ets1	1
Sp1	Fabp6	1
Sp1	Fasl	1
Sp1	Fbln1	1
Sp1	Fmr1	1
Sp1	Fos	1
Sp1	Gabra6	1
Sp1	Gfap	1
Sp1	Gfpt2	1
Sp1	Ghr	1
Sp1	Slc2a1	1
Sp1	Gpc4	1
Sp1	Gstk1	1
Sp1	Hba-x	1
Sp1	Hdac7	1
Sp1	Heca	1
Sp1	Hgf	1
Sp1	Hinfp	1
Sp1	Hmga1	1
Sp1	Hmga2	1
Sp1	Hmga2	1
Sp1	Hmgcl	1
Sp1	Hmgcr	1
Sp1	Hrasls5	1
Sp1	Hspa1b	1
Sp1	Hspa1b	1
Sp1	Htr1a	1
Sp1	Icam1	1
Sp1	Ifitm5	1
Sp1	Igfbp3	1
Sp1	Il10	1
Sp1	Il10	1
Sp1	Il2	1
Sp1	Il5ra	1
Sp1	Il6	1
Sp1	Insr	1
Sp1	Irs1	1
Sp1	Itga5	1
Sp1	Itga6	1
Sp1	Ivl	1
Sp1	Jak3	1
Sp1	Jun	1
Sp1	Jund	1
Sp1	Kcna5	1
Sp1	Kcnn3	1
Sp1	Kcnn3	1
Sp1	Kctd13	1
Sp1	Kdm5a	1
Sp1	Kit	1
Sp1	Klf16	1
Sp1	Krt5	1
Sp1	Lama1	1
Sp1	Lgals1	1
Sp1	Lhcgr	1
Sp1	Lhx4	1
Sp1	Lipe	1
Sp1	Lmna	1
Sp1	Lor	1
Sp1	Lpl	1
Sp1	Ltf	1
Sp1	Mapk1	1
Sp1	Mbp	1
Sp1	Mertk	1
Sp1	Met	1
Sp1	Met	1
Sp1	Met	1
Sp1	Mfn2	1
Sp1	Mgarp	1
Sp1	Mgp	1
Sp1	Mgst1	1
Sp1	Mif	1
Sp1	Riox2	1
Sp1	Mmp2	1
Sp1	Mmp28	1
Sp1	Mmp9	1
Sp1	Me1	1
Sp1	Mrc1	1
Sp1	Mta2	1
Sp1	Muc5ac	1
Sp1	Myb	1
Sp1	Myb	1
Sp1	Myc	1
Sp1	Myh11	1
Sp1	Nkx2-1	1
Sp1	Nanog	1
Sp1	Nanog	1
Sp1	Napepld	1
Sp1	Nat2	1
Sp1	Ndrg1	1
Sp1	Nes	1
Sp1	Nf1	1
Sp1	Nfatc1	1
Sp1	Ngb	1
Sp1	Ngfr	1
Sp1	Nos3	1
Sp1	Nos3	1
Sp1	Notch1	1
Sp1	Npr1	1
Sp1	Nr1h2	1
Sp1	Nr1h3	1
Sp1	Nr5a1	1
Sp1	Nrgn	1
Sp1	Nrp1	1
Sp1	Oprd1	1
Sp1	Oprk1	1
Sp1	Oprm1	1
Sp1	Oprm1	1
Sp1	Parg	1
Sp1	Parp1	1
Sp1	Pcyt1a	1
Sp1	Pcyt1a	1
Sp1	Pcyt1a	1
Sp1	Pde6a	1
Sp1	Pde6b	1
Sp1	Pemt	1
Sp1	Pgr	1
Sp1	Phgdh	1
Sp1	Pkd1	1
Sp1	Pla2g16	1
Sp1	Plaur	1
Sp1	Pld2	1
Sp1	Pou5f1	1
Sp1	Ppm1a	1
Sp1	Prdx6	1
Sp1	Prkar2b	1
Sp1	Prkra	1
Sp1	Proc	1
Sp1	Ptdss1	1
Sp1	Ptges2	1
Sp1	Ptgs1	1
Sp1	Ptgs2	1
Sp1	Nectin2	1
Sp1	Rac2	1
Sp1	Rac2	1
Sp1	Ren1	1
Sp1	Rest	1
Sp1	Rho	1
Sp1	Rhox5	1
Sp1	Rnf141	1
Sp1	Rnls	1
Sp1	Runx2	1
Sp1	Scarb1	1
Sp1	Sct	1
Sp1	Sell	1
Sp1	Serpine1	1
Sp1	Setdb1	1
Sp1	Sftpb	1
Sp1	Sh3gl1	1
Sp1	Sirt1	1
Sp1	Sirt1	1
Sp1	Skil	1
Sp1	Slc11a1	1
Sp1	Slc25a4	1
Sp1	Slc2a1	1
Sp1	Slc2a3	1
Sp1	Slc2a4	1
Sp1	Slc3a2	1
Sp1	Slc5a1	1
Sp1	Slc5a1	1
Sp1	Slc5a2	1
Sp1	Slc7a5	1
Sp1	Slc9a2	1
Sp1	Smad7	1
Sp1	Smarcc1	1
Sp1	Socs3	1
Sp1	Sod2	1
Sp1	Sod3	1
Sp1	Sp1	1
Sp1	Sp4	1
Sp1	Sparc	1
Sp1	Src	1
Sp1	Srebf1	1
Sp1	Srebf1	1
Sp1	St8sia1	1
Sp1	Star	1
Sp1	Sult1a1	1
Sp1	Syn2	1
Sp1	Tal1	1
Sp1	Tec	1
Sp1	Tec	1
Sp1	Tert	1
Sp1	Tert	1
Sp1	Tesc	1
Sp1	Tfap2c	1
Sp1	Tgfbr2	1
Sp1	Tgm1	1
Sp1	Thra	1
Sp1	Timp3	1
Sp1	Tlr2	1
Sp1	Tnf	1
Sp1	Tnfaip3	1
Sp1	Tnfsf11	1
Sp1	Tnk1	1
Sp1	Tpt1	1
Sp1	Tpt1	1
Sp1	Trf	1
Sp1	Tspo	1
Sp1	Txlng	1
Sp1	Tyms	1
Sp1	Ucp2	1
Sp1	Ucp3	1
Sp1	Vegfa	1
Sp1	Vegfa	1
Sp1	Vegfa	1
Sp1	Wnt9a	1
Sp1	Zbtb14	1
Sp1	Ngfr	1
Sp2	Alox8	1
Sp2	B4galnt1	1
Sp2	Col2a1	1
Sp2	Dhfr	1
Sp2	Ets1	1
Sp2	Id3	1
Sp2	Mgp	1
Sp2	Pcyt1a	1
Sp2	Ucp2	1
Sp3	Acaca	1
Sp3	Acsbg1	1
Sp3	Acta2	1
Sp3	Adcy4	1
Sp3	Ahr	1
Sp3	Alox8	1
Sp3	Ang2	1
Sp3	Angpt2	1
Sp3	Angpt2	1
Sp3	Bmp2	1
Sp3	Bsg	1
Sp3	Cdh5	1
Sp3	Cdk5r1	1
Sp3	Cdk5r2	1
Sp3	Cdkn1a	1
Sp3	Cdkn1a	1
Sp3	Cebpa	1
Sp3	Ces2c	1
Sp3	Col2a1	1
Sp3	Csf1	1
Sp3	Dck	1
Sp3	Dmd	1
Sp3	Dnm1	1
Sp3	Dnmt1	1
Sp3	Epas1	1
Sp3	Fbln1	1
Sp3	Gabra6	1
Sp3	Ghr	1
Sp3	Ghr	1
Sp3	Gpc4	1
Sp3	Hgf	1
Sp3	Hmga2	1
Sp3	Hmga2	1
Sp3	Hrasls5	1
Sp3	Ifitm5	1
Sp3	Il10	1
Sp3	Il10	1
Sp3	Il6	1
Sp3	Itga6	1
Sp3	Kcnn3	1
Sp3	Lama1	1
Sp3	Lipe	1
Sp3	Lmna	1
Sp3	Lpl	1
Sp3	Mapk1	1
Sp3	Mertk	1
Sp3	Met	1
Sp3	Met	1
Sp3	Mgp	1
Sp3	Riox2	1
Sp3	Muc5ac	1
Sp3	Nanog	1
Sp3	Nanog	1
Sp3	Nes	1
Sp3	Nos3	1
Sp3	Nrgn	1
Sp3	Oas1g	1
Sp3	Oprd1	1
Sp3	Oprm1	1
Sp3	Oprm1	1
Sp3	Oprm1	1
Sp3	Pcyt1a	1
Sp3	Pde6b	1
Sp3	Pgr	1
Sp3	Pla2g16	1
Sp3	Prkra	1
Sp3	Proc	1
Sp3	Ptdss1	1
Sp3	Ptgs2	1
Sp3	Rac2	1
Sp3	Ren1	1
Sp3	Rest	1
Sp3	Rho	1
Sp3	Sdc1	1
Sp3	Setdb1	1
Sp3	Slc2a3	1
Sp3	Slc9a2	1
Sp3	Socs3	1
Sp3	Sod3	1
Sp3	Sp1	1
Sp3	Sp1	1
Sp3	Star	1
Sp3	Tal1	1
Sp3	Tert	1
Sp3	Tert	1
Sp3	Tesc	1
Sp3	Tfap2c	1
Sp3	Tnk1	1
Sp3	Tspo	1
Sp3	Txlng	1
Sp3	Ucp2	1
Sp3	Ucp3	1
Sp3	Vegfa	1
Sp3	Vegfa	1
Sp3	Zfp143	1
Sp4	Cdk5r1	1
Sp4	Gria1	1
Sp4	Nrgn	1
Sp4	Pde6b	1
Sp4	Ptdss1	1
Sp4	Rho	1
Sp4	Slc9a2	1
Sp4	Vegfa	1
Sp5	Cdkn1a	1
Sp7	Bglap	1
Sp7	Bglap2	1
Sp7	Bglap2	1
Sp7	Col5a1	1
Sp7	Col5a3	1
Sp7	Ctnnb1	1
Sp7	Dkk1	1
Sp7	Dmp1	1
Sp7	Dspp	1
Sp7	Dspp	1
Sp7	Gja3	1
Sp7	Ibsp	1
Sp7	Ifitm5	1
Sp7	Mir93	1
Sp7	Sp7	1
Sp7	Satb2	1
Sp7	Sost	1
Sp7	Sost	1
Sp7	Spp1	1
Sp7	Vegfa	1
Sp8	Fgf10	1
Sp8	Fgf8	1
Sp8	Fgf8	1
Sp8	Nr2f1	1
Sp9	Fgf8	1
Spdef	Birc5	1
Spdef	Cdkn1a	1
Spdef	Foxj1	1
Spdef	Scgb1a1	1
Spdef	Sftpc	1
Spdef	Sox17	1
Spen	Col2a1	1
Spi1	Acp5	1
Spi1	Aif1	1
Spi1	Bcl2l11	1
Spi1	Ccl5	1
Spi1	Cd1d1	1
Spi1	Csf1r	1
Spi1	Csf1r	1
Spi1	Dcstamp	1
Spi1	Elane	1
Spi1	Elf1	1
Spi1	Fcer1g	1
Spi1	Fes	1
Spi1	Flt3	1
Spi1	H2-Ab1	1
Spi1	Igh	1
Spi1	Ighm	1
Spi1	Igl	1
Spi1	Il1b	1
Spi1	Il7r	1
Spi1	Il9	1
Spi1	Irf8	1
Spi1	Itga2b	1
Spi1	Itgb3	1
Spi1	Med1	1
Spi1	Mef2c	1
Spi1	Mmp13	1
Spi1	Mrc1	1
Spi1	Ncf1	1
Spi1	Ncf4	1
Spi1	Nfkb1	1
Spi1	Oprm1	1
Spi1	Pirb	1
Spi1	Ptgds	1
Spi1	Ptgds	1
Spi1	Ptprc	1
Spi1	Ptpro	1
Spi1	Scn8a	1
Spi1	Tal1	1
Spi1	Tal2	1
Spi1	Tec	1
Spi1	Tlr4	1
Spi1	Tnf	1
Spib	Blnk	1
Spib	Fcer2a	1
Spib	Igl	1
Spib	Nfkb1	1
Spib	P2ry10	1
Spic	Cd5l	1
Spic	Fcer2a	1
Spic	Fcgr2b	1
Spic	Mmp12	1
Spic	Nfkb1	1
Srebf1	Abca3	1
Srebf1	Abcd2	1
Srebf1	Acaca	1
Srebf1	Acss2	1
Srebf1	Adipoq	1
Srebf1	Ankrd2	1
Srebf1	Cd5l	1
Srebf1	Cdkn1a	1
Srebf1	Cidea	1
Srebf1	Clu	1
Srebf1	Cyp8b1	1
Srebf1	Elovl3	1
Srebf1	Elovl5	1
Srebf1	Fabp6	1
Srebf1	Fas	1
Srebf1	Fas	1
Srebf1	Fasn	1
Srebf1	Fasn	1
Srebf1	Fbxw7	1
Srebf1	Gck	1
Srebf1	Gpam	1
Srebf1	Gpam	1
Srebf1	Hmgcr	1
Srebf1	Hmox1	1
Srebf1	Il17a	1
Srebf1	Kcnj3	1
Srebf1	Lep	1
Srebf1	Lipe	1
Srebf1	Mstn	1
Srebf1	Nlrp1a	1
Srebf1	Npc1	1
Srebf1	Nr0b2	1
Srebf1	Pla2g6	1
Srebf1	Ppargc1a	1
Srebf1	Ptgds	1
Srebf1	Retn	1
Srebf1	Scd1	1
Srebf1	Slc2a4	1
Srebf1	Thrsp	1
Srebf2	Acss2	1
Srebf2	Cdkn1a	1
Srebf2	Cyp3a11	1
Srebf2	Fabp6	1
Srebf2	Hmgcr	1
Srebf2	Hmgcs1	1
Srebf2	Hmox1	1
Srebf2	Hnf4a	1
Srebf2	Mvk	1
Srebf2	Npc1	1
Srebf2	Pcsk9	1
Srebf2	Srd5a2	1
Srf	Acta2	1
Srf	Actg2	1
Srf	Aqp2	1
Srf	Barx2	1
Srf	Ckm	1
Srf	Ctgf	1
Srf	Egr1	1
Srf	Egr1	1
Srf	Fos	1
Srf	Hmgxb4	1
Srf	Kcnmb1	1
Srf	Klf3	1
Srf	Mmp14	1
Srf	Mmp2	1
Srf	Myh11	1
Srf	Mylk	1
Srf	Myod1	1
Srf	Nppa	1
Srf	Tagln	1
Srf	Tgfb1i1	1
Srrt	Sox2	1
Sry	Sox9	1
Sry	Sox9	1
Sry	Wt1	1
Ssb	Lamb1	1
Stat1	App	1
Stat1	Bace1	1
Stat1	Cd36	1
Stat1	Cd40	1
Stat1	Cebpd	1
Stat1	Cfb	1
Stat1	Ciita	1
Stat1	Cxcl10	1
Stat1	Cxcl10	1
Stat1	Cxcl10	1
Stat1	Cxcl9	1
Stat1	Duox2	1
Stat1	Egr1	1
Stat1	Fcgr1	1
Stat1	Fcgr1	1
Stat1	Gbp2	1
Stat1	Gfi1	1
Stat1	Ifnb1	1
Stat1	Ifng	1
Stat1	Il27	1
Stat1	Il6	1
Stat1	Irf1	1
Stat1	Irf7	1
Stat1	Irf9	1
Stat1	Mdm2	1
Stat1	Mt1	1
Stat1	Nos2	1
Stat1	Nos2	1
Stat1	Pdcd1	1
Stat1	Pou3f1	1
Stat1	Pparg	1
Stat1	Rc3h1	1
Stat1	Runx2	1
Stat1	Socs1	1
Stat1	Socs3	1
Stat1	Tbx21	1
Stat1	Tbx21	1
Stat1	Trp53	1
Stat1	Upp1	1
Stat2	Irf7	1
Stat2	Pdcd1	1
Stat2	Trp53	1
Stat3	Akt1	1
Stat3	Bace1	1
Stat3	Batf	1
Stat3	Batf	1
Stat3	Bcl2	1
Stat3	Bcl2	1
Stat3	Bcl2l1	1
Stat3	Cav1	1
Stat3	Cav1	1
Stat3	Ccl20	1
Stat3	Ccnd1	1
Stat3	Ccnd2	1
Stat3	Ccnd3	1
Stat3	Cdkn1b	1
Stat3	Cdkn2d	1
Stat3	Cebpd	1
Stat3	Cebpd	1
Stat3	Col1a1	1
Stat3	Cxcl11	1
Stat3	S1pr1	1
Stat3	Eed	1
Stat3	Egr1	1
Stat3	Entpd1	1
Stat3	Epor	1
Stat3	Fos	1
Stat3	Fos	1
Stat3	Gfap	1
Stat3	Gfap	1
Stat3	Gfi1	1
Stat3	Hamp	1
Stat3	Hgf	1
Stat3	Hgf	1
Stat3	Hif1a	1
Stat3	Igfbp5	1
Stat3	Il10	1
Stat3	Il12a	1
Stat3	Il17f	1
Stat3	Il21	1
Stat3	Il23a	1
Stat3	Il6	1
Stat3	Jak3	1
Stat3	Klf4	1
Stat3	Lif	1
Stat3	Ly6a	1
Stat3	Maf	1
Stat3	Mdc1	1
Stat3	Mir21a	1
Stat3	Mmp1a	1
Stat3	Mmp2	1
Stat3	Mmp9	1
Stat3	Mmp9	1
Stat3	Mt1	1
Stat3	Muc1	1
Stat3	Myc	1
Stat3	Myc	1
Stat3	Nhlh2	1
Stat3	Nkx2-5	1
Stat3	Nos2	1
Stat3	Nostrin	1
Stat3	Nr0b1	1
Stat3	Nt5e	1
Stat3	Pcsk1	1
Stat3	Phb	1
Stat3	Pik3r1	1
Stat3	Pkd1	1
Stat3	Pnp	1
Stat3	Prdm1	1
Stat3	Pten	1
Stat3	Rc3h1	1
Stat3	Reg3g	1
Stat3	Rela	1
Stat3	Rnls	1
Stat3	Slc9a3	1
Stat3	Socs3	1
Stat3	Socs3	1
Stat3	Sox6	1
Stat3	Spi1	1
Stat3	Spi1	1
Stat3	Srebf1	1
Stat3	Stat3	1
Stat3	Tcf4	1
Stat3	Tgfb1	1
Stat3	Tnf	1
Stat3	Trh	1
Stat3	Trp53	1
Stat3	Twist1	1
Stat3	Twist2	1
Stat3	Vegfa	1
Stat3	Vip	1
Stat3	Wnt3a	1
Stat3	Il10	1
Stat4	Ifng	1
Stat4	Ifng	1
Stat4	Il18r1	1
Stat4	Irf4	1
Stat4	Nos2	1
Stat4	Prdx3	1
Stat4	Tbx21	1
Stat4	Ifngas1	1
Stat5a	Ar	1
Stat5a	Bcl2l1	1
Stat5a	Bcl2l1	1
Stat5a	Cdkn2b	1
Stat5a	Clnk	1
Stat5a	Csf2	1
Stat5a	Csf3	1
Stat5a	Csn1s1	1
Stat5a	Csn2	1
Stat5a	Csn2	1
Stat5a	Csn2	1
Stat5a	Dpagt1	1
Stat5a	Dpf3	1
Stat5a	Epor	1
Stat5a	Fam89b	1
Stat5a	Grb10	1
Stat5a	Il10	1
Stat5a	Il2ra	1
Stat5a	Il9	1
Stat5a	Il9	1
Stat5a	Mir21a	1
Stat5a	Nr3c1	1
Stat5a	Pck1	1
Stat5a	Pdk4	1
Stat5a	Prf1	1
Stat5a	Psap	1
Stat5a	Sftpb	1
Stat5a	Socs2	1
Stat5a	Socs3	1
Stat5b	Ar	1
Stat5b	Ccnd2	1
Stat5b	Csn2	1
Stat5b	Dpf3	1
Stat5b	Slc10a1	1
Stat6	Bcl2l1	1
Stat6	Csn2	1
Stat6	Egr1	1
Stat6	Fcer2a	1
Stat6	Foxp3	1
Stat6	Gata3	1
Stat6	Gfi1	1
Stat6	Hand2	1
Stat6	Il24	1
Stat6	Il4	1
Stat6	Il4	1
Stat6	Il9	1
Stat6	Itgb3	1
Stat6	Ncoa3	1
Stat6	Tfec	1
Stat6	Tnf	1
Stat6	Zfp157	1
Sufu	Gli2	1
Sufu	Gli2	1
Sufu	Gli3	1
Suz12	Bcl2l11	1
Suz12	Cdh1	1
Suz12	Dkk1	1
Suz12	Mir200b	1
Syt1	Cdh5	1
Syt1	Myc	1
Taf12	Cyp24a1	1
Taf4b	Zbtb16	1
Taf4b	Ret	1
Taf4b	Stra8	1
Taf9	Trp53	1
Tal1	Ccnd1	1
Tal1	Epb42	1
Tal1	Epb42	1
Tal1	Epb42	1
Tal1	Erg	1
Tal1	Kit	1
Tal1	Myog	1
Tal1	Pdzk1ip1	1
Tal1	Runx1	1
Tal1	Smad6	1
Tal1	Tcf3	1
Tal1	Tfdp2	1
Tardbp	Add2	1
Tardbp	Ran	1
Tax1bp3	Myod1	1
Tbp	Csrp3	1
Tbp	Fgf23	1
Tbp	Fos	1
Tbp	Nf1	1
Tbp	Ntrk1	1
Tbp	Polr2f	1
Tbp	Prg2	1
Tbpl1	Nf1	1
Tbpl1	Prm1	1
Tbpl1	Prm2	1
Tbpl1	Tnp1	1
Tbr1	Auts2	1
Tbx1	C1qbp	1
Tbx1	Fgf10	1
Tbx1	Fgf8	1
Tbx1	Flt4	1
Tbx1	Mef2c	1
Tbx1	Pitx2	1
Tbx1	Pitx2	1
Tbx1	Ripply3	1
Tbx1	Ywhae	1
Tbx18	Snai2	1
Tbx19	Pomc	1
Tbx2	Cdkn1a	1
Tbx2	Cdkn1b	1
Tbx2	Cdkn2a	1
Tbx2	Gja1	1
Tbx2	Gja3	1
Tbx2	Grem1	1
Tbx2	Mycn	1
Tbx2	Nppa	1
Tbx2	Tyrp1	1
Tbx20	Mef2c	1
Tbx20	Nkx2-5	1
Tbx20	Nppa	1
Tbx20	Tbx2	1
Tbx21	Gata3	1
Tbx21	Hand2	1
Tbx21	Ifng	1
Tbx21	Ifng	1
Tbx21	Il21	1
Tbx21	Il23r	1
Tbx21	Il4	1
Tbx21	Il7	1
Tbx21	S1pr5	1
Tbx21	Spp1	1
Tbx21	Ifngas1	1
Tbx3	Bglap	1
Tbx3	Cdkn1a	1
Tbx3	Gja1	1
Tbx3	Gja5	1
Tbx3	Hnf1b	1
Tbx3	Ibsp	1
Tbx3	Nppa	1
Tbx3	Onecut1	1
Tbx3	Runx2	1
Tbx3	Sp7	1
Tbx4	Shox2	1
Tbx5	Atp2a2	1
