Name	Gene	Input
transmembrane transporter activity	lacY	1
transmembrane transporter activity	proX	1
transmembrane transporter activity	tolR	1
transmembrane transporter activity	ybbY	1
transmembrane transporter activity	yihN	1
transmembrane transporter activity	yhhS	1
transmembrane transporter activity	ttdT	1
transmembrane transporter activity	yhhQ	1
transmembrane transporter activity	mdfA	1
transmembrane transporter activity	ycaM	1
transmembrane transporter activity	lsrD	1
transmembrane transporter activity	caiT	1
transmembrane transporter activity	entS	1
transmembrane transporter activity	xylE	1
transmembrane transporter activity	mdtI	1
transmembrane transporter activity	mdtC	1
transmembrane transporter activity	rutG	1
transmembrane transporter activity	artM	1
transmembrane transporter activity	ydgI	1
transmembrane transporter activity	adeP	1
transmembrane transporter activity	acrB	1
transmembrane transporter activity	potG	1
transmembrane transporter activity	cusC	1
transmembrane transporter activity	potA	1
transmembrane transporter activity	frlA	1
transmembrane transporter activity	uacT	1
transmembrane transporter activity	xanP	1
transmembrane transporter activity	ydjE	1
transmembrane transporter activity	ydcT	1
transmembrane transporter activity	ydeE	1
transmembrane transporter activity	xylH	1
transmembrane transporter activity	cadB	1
transmembrane transporter activity	nupG	1
transmembrane transporter activity	focA	1
transmembrane transporter activity	setB	1
transmembrane transporter activity	uhpT	1
transmembrane transporter activity	ghxP	1
transmembrane transporter activity	exuT	1
transmembrane transporter activity	macA	1
transmembrane transporter activity	mdtA	1
transmembrane transporter activity	yeeA	1
transmembrane transporter activity	ybjJ	1
transmembrane transporter activity	mdtM	1
transmembrane transporter activity	yhjE	1
transmembrane transporter activity	garP	1
transmembrane transporter activity	osmF	1
transmembrane transporter activity	ydhJ	1
transmembrane transporter activity	gudP	1
transmembrane transporter activity	ydiM	1
transmembrane transporter activity	ybbW	1
transmembrane transporter activity	ampG	1
transmembrane transporter activity	yphD	1
transmembrane transporter activity	yihO	1
transmembrane transporter activity	galP	1
transmembrane transporter activity	ssuB	1
transmembrane transporter activity	yaaU	1
transmembrane transporter activity	fucP	1
transmembrane transporter activity	mdtJ	1
transmembrane transporter activity	yagG	1
transmembrane transporter activity	exbB	1
transmembrane transporter activity	yjfF	1
transmembrane transporter activity	ghxQ	1
transmembrane transporter activity	yeaV	1
transmembrane transporter activity	yfaV	1
transmembrane transporter activity	fhuB	1
transmembrane transporter activity	ydfJ	1
transmembrane transporter activity	gdx	1
transmembrane transporter activity	adeQ	1
transmembrane transporter activity	potE	1
transmembrane transporter activity	yidK	1
transmembrane transporter activity	ydhC	1
transmembrane transporter activity	cusA	1
transmembrane transporter activity	uraA	1
transmembrane transporter activity	mdtD	1
transmembrane transporter activity	fepD	1
transmembrane transporter activity	mdtH	1
transmembrane transporter activity	emrY	1
transmembrane transporter activity	shiA	1
transmembrane transporter activity	acrD	1
transmembrane transporter activity	alsC	1
transmembrane transporter activity	yicJ	1
transmembrane transporter activity	gltJ	1
transmembrane transporter activity	xapB	1
transmembrane transporter activity	uidB	1
transmembrane transporter activity	yjeH	1
transmembrane transporter activity	yebQ	1
transmembrane transporter activity	emrB	1
transmembrane transporter activity	melB	1
transmembrane transporter activity	araH	1
transmembrane transporter activity	lgoT	1
transmembrane transporter activity	actP	1
transmembrane transporter activity	mdtE	1
transmembrane transporter activity	afuC	1
transmembrane transporter activity	ydhK	1
transmembrane transporter activity	ydiN	1
transmembrane transporter activity	citT	1
transmembrane transporter activity	mglC	1
transmembrane transporter activity	nanT	1
transmembrane transporter activity	araE	1
transmembrane transporter activity	thiP	1
transmembrane transporter activity	putP	1
transmembrane transporter activity	acrA	1
transmembrane transporter activity	nanX	1
transmembrane transporter activity	yihP	1
transmembrane transporter activity	dtpB	1
transmembrane transporter activity	panF	1
transmembrane transporter activity	betT	1
transmembrane transporter activity	ygcS	1
transmembrane transporter activity	dtpA	1
transmembrane transporter activity	yajR	1
transmembrane transporter activity	artQ	1
transmembrane transporter activity	livM	1
transmembrane transporter activity	exbD	1
transmembrane transporter activity	plaP	1
transmembrane transporter activity	ycaD	1
transmembrane transporter activity	yfcJ	1
transmembrane transporter activity	ynfM	1
transmembrane transporter activity	setA	1
transmembrane transporter activity	livH	1
transmembrane transporter activity	acrE	1
transmembrane transporter activity	rbsC	1
transmembrane transporter activity	hisQ	1
transmembrane transporter activity	dgoT	1
transmembrane transporter activity	yegT	1
transmembrane transporter activity	arnE	1
transmembrane transporter activity	btuC	1
transmembrane transporter activity	lplT	1
transmembrane transporter activity	ydjK	1
transmembrane transporter activity	hisM	1
transmembrane transporter activity	yjeM	1
transmembrane transporter activity	mdtL	1
transmembrane transporter activity	mdtO	1
transmembrane transporter activity	glpT	1
transmembrane transporter activity	setC	1
transmembrane transporter activity	nirC	1
transmembrane transporter activity	ygjI	1
transmembrane transporter activity	narK	1
transmembrane transporter activity	hsrA	1
transmembrane transporter activity	ccmA	1
transmembrane transporter activity	adiC	1
transmembrane transporter activity	aaeB	1
transmembrane transporter activity	yhdX	1
transmembrane transporter activity	ybhI	1
transmembrane transporter activity	fecC	1
transmembrane transporter activity	yfdC	1
transmembrane transporter activity	macB	1
transmembrane transporter activity	dctA	1
transmembrane transporter activity	ssuA	1
transmembrane transporter activity	ybhR	1
transmembrane transporter activity	ftsE	1
transmembrane transporter activity	yiaN	1
transmembrane transporter activity	yhfK	1
transmembrane transporter activity	yejF	1
transmembrane transporter activity	lolD	1
transmembrane transporter activity	tauC	1
transmembrane transporter activity	yccS	1
transmembrane transporter activity	tcyP	1
transmembrane transporter activity	sstT	1
transmembrane transporter activity	gltP	1
transmembrane transporter activity	ybhS	1
transmembrane transporter activity	yiaM	1
transmembrane transporter activity	nikD	1
transmembrane transporter activity	yhhJ	1
transmembrane transporter activity	ssuC	1
transmembrane transporter activity	mdtK	1
cellular stress response to acidic pH	clcA	1
cellular stress response to acidic pH	cadB	1
cellular stress response to acidic pH	dctR	1
cellular stress response to acidic pH	hdeA	1
cellular stress response to acidic pH	hdeB	1
"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"	dxr	1
"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"	ispG	1
"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"	ispH	1
"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"	dxs	1
"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"	ispD	1
"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"	ispF	1
"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"	ispE	1
serine-type D-Ala-D-Ala carboxypeptidase activity	mrcB	1
serine-type D-Ala-D-Ala carboxypeptidase activity	dacA	1
serine-type D-Ala-D-Ala carboxypeptidase activity	mrcA	1
serine-type D-Ala-D-Ala carboxypeptidase activity	yfeW	1
serine-type D-Ala-D-Ala carboxypeptidase activity	mrdA	1
serine-type D-Ala-D-Ala carboxypeptidase activity	dacB	1
serine-type D-Ala-D-Ala carboxypeptidase activity	dacC	1
serine-type D-Ala-D-Ala carboxypeptidase activity	dacD	1
serine-type D-Ala-D-Ala carboxypeptidase activity	pbpG	1
serine-type D-Ala-D-Ala carboxypeptidase activity	ftsI	1
site-specific DNA-methyltransferase (adenine-specific) activity	dam	1
site-specific DNA-methyltransferase (adenine-specific) activity	yhdJ	1
site-specific DNA-methyltransferase (adenine-specific) activity	prmB	1
site-specific DNA-methyltransferase (adenine-specific) activity	hsdM	1
site-specific DNA-methyltransferase (adenine-specific) activity	yfdM	1
carbohydrate phosphorylation	waaP	1
carbohydrate phosphorylation	yihV	1
carbohydrate phosphorylation	waaY	1
carbohydrate phosphorylation	phnN	1
carbohydrate phosphorylation	lyxK	1
carbohydrate phosphorylation	mak	1
carbohydrate phosphorylation	alsK	1
carbohydrate phosphorylation	dgoK	1
carbohydrate phosphorylation	fucK	1
carbohydrate phosphorylation	galT	1
carbohydrate phosphorylation	pfkA	1
carbohydrate phosphorylation	nagK	1
carbohydrate phosphorylation	fruK	1
carbohydrate phosphorylation	rhaB	1
carbohydrate phosphorylation	frlD	1
carbohydrate phosphorylation	pfkB	1
carbohydrate phosphorylation	araB	1
carbohydrate phosphorylation	hldE	1
carbohydrate phosphorylation	xylB	1
carbohydrate phosphorylation	rbsK	1
carbohydrate phosphorylation	galK	1
carbohydrate phosphorylation	nanK	1
carbohydrate phosphorylation	kdgK	1
N-acetylneuraminate catabolic process	nanK	1
N-acetylneuraminate catabolic process	nanY	1
N-acetylneuraminate catabolic process	nanE	1
N-acetylneuraminate catabolic process	nagA	1
N-acetylneuraminate catabolic process	nagB	1
N-acetylneuraminate catabolic process	nanA	1
N-acetylneuraminate catabolic process	agaI	1
N-acetylneuraminate catabolic process	yieK	1
RNA binding	cspE	1
RNA binding	cspB	1
RNA binding	thrS	1
RNA binding	cspC	1
RNA binding	cspA	1
RNA binding	rpsA	1
RNA binding	rho	1
RNA binding	casC	1
RNA binding	era	1
RNA binding	smpB	1
RNA binding	hfq	1
RNA binding	bglG	1
RNA binding	casE	1
RNA binding	ybiB	1
RNA binding	casA	1
RNA binding	cspD	1
RNA binding	rapZ	1
RNA binding	casD	1
RNA binding	pcnB	1
RNA binding	sspB	1
RNA binding	rne	1
RNA binding	ybcJ	1
RNA binding	rpsT	1
RNA binding	rpsD	1
RNA binding	rplV	1
RNA binding	rplA	1
RNA binding	yafO	1
RNA binding	dusC	1
RNA binding	trmJ	1
RNA binding	rsgA	1
RNA binding	rplK	1
RNA binding	dusB	1
RNA binding	rhlE	1
RNA binding	rluA	1
RNA binding	tufA	1
RNA binding	rnb	1
RNA binding	rpsQ	1
RNA binding	rplR	1
RNA binding	rnhB	1
RNA binding	symE	1
RNA binding	mnmA	1
RNA binding	tmcA	1
RNA binding	deaD	1
RNA binding	ettA	1
RNA binding	rplN	1
RNA binding	yafQ	1
RNA binding	yhgF	1
RNA binding	rlmI	1
RNA binding	mazF	1
RNA binding	rpmA	1
RNA binding	acnA	1
RNA binding	tsaC	1
RNA binding	dbpA	1
RNA binding	proB	1
RNA binding	rpsK	1
RNA binding	rpmE	1
RNA binding	rplJ	1
RNA binding	truC	1
RNA binding	csrA	1
RNA binding	chpB	1
RNA binding	accD	1
RNA binding	rluE	1
RNA binding	rng	1
RNA binding	rplP	1
RNA binding	hslR	1
RNA binding	srmB	1
RNA binding	tufB	1
RNA binding	rpsH	1
RNA binding	rpmB	1
RNA binding	rpsR	1
RNA binding	ttcA	1
RNA binding	rplE	1
RNA binding	rplS	1
RNA binding	rnpA	1
RNA binding	rlmB	1
RNA binding	nusA	1
RNA binding	rsuA	1
RNA binding	ffh	1
RNA binding	rluC	1
RNA binding	cca	1
RNA binding	trmH	1
RNA binding	rpsU	1
RNA binding	rpsE	1
RNA binding	rplW	1
RNA binding	rpsO	1
RNA binding	rplB	1
RNA binding	truD	1
RNA binding	rplO	1
RNA binding	hns	1
RNA binding	rmf	1
RNA binding	proQ	1
RNA binding	yhbY	1
RNA binding	truB	1
RNA binding	rimM	1
RNA binding	alaS	1
RNA binding	relE	1
RNA binding	rpsL	1
RNA binding	rna	1
RNA binding	casB	1
RNA binding	pnp	1
RNA binding	thiI	1
RNA binding	trmL	1
RNA binding	yfiF	1
RNA binding	yjtD	1
RNA binding	rpsI	1
RNA binding	rpmC	1
RNA binding	rplF	1
RNA binding	hicA	1
RNA binding	infC	1
RNA binding	speFL	1
RNA binding	rpsF	1
RNA binding	rplX	1
RNA binding	rplC	1
RNA binding	arfA	1
RNA binding	thyA	1
RNA binding	rpsC	1
RNA binding	rplT	1
RNA binding	rph	1
RNA binding	trmO	1
RNA binding	rlmL	1
RNA binding	metG	1
RNA binding	higB	1
RNA binding	pheT	1
RNA binding	rsmB	1
RNA binding	rhlB	1
RNA binding	truA	1
RNA binding	acnB	1
RNA binding	selB	1
RNA binding	rpsM	1
RNA binding	rpmG	1
RNA binding	rnc	1
RNA binding	rluD	1
RNA binding	rsmA	1
RNA binding	rplU	1
RNA binding	rpsJ	1
RNA binding	rlmJ	1
RNA binding	rplI	1
RNA binding	rpsG	1
RNA binding	rplY	1
RNA binding	rplD	1
RNA binding	rnr	1
RNA binding	infA	1
RNA binding	dtd	1
RNA binding	rsmF	1
RNA binding	rluB	1
RNA binding	stpA	1
RNA binding	rluF	1
RNA binding	yoeB	1
RNA binding	dusA	1
RNA binding	obgE	1
RNA binding	ygjH	1
RNA binding	suhB	1
RNA binding	nusB	1
RNA binding	rpsS	1
RNA binding	rlmD	1
RNA binding	raiA	1
RNA binding	tyrS	1
RNA binding	hrpA	1
RNA binding	cspG	1
RNA binding	cas3	1
RNA binding	cspH	1
RNA binding	cspI	1
RNA binding	cspF	1
RNA helicase activity	dbpA	1
RNA helicase activity	rhlE	1
RNA helicase activity	deaD	1
RNA helicase activity	srmB	1
RNA helicase activity	rhlB	1
RNA helicase activity	hrpA	1
RNA helicase activity	hrpB	1
RNA helicase activity	cas3	1
single-stranded RNA binding	cspA	1
single-stranded RNA binding	yejK	1
single-stranded RNA binding	rpsA	1
single-stranded RNA binding	hslR	1
single-stranded RNA binding	hrpB	1
single-stranded RNA binding	nfi	1
DNA biosynthetic process	holE	1
DNA biosynthetic process	polB	1
DNA biosynthetic process	dnaE	1
DNA biosynthetic process	holB	1
DNA biosynthetic process	dnaX	1
DNA biosynthetic process	holD	1
DNA biosynthetic process	dnaQ	1
DNA biosynthetic process	holA	1
DNA biosynthetic process	tdk	1
DNA biosynthetic process	holC	1
DNA biosynthetic process	polA	1
mRNA binding	acnB	1
mRNA binding	acnA	1
mRNA binding	rpsA	1
mRNA binding	accD	1
mRNA binding	proQ	1
mRNA binding	rplT	1
mRNA binding	rsmA	1
mRNA binding	rpsG	1
mRNA binding	hicA	1
mRNA binding	rpsC	1
mRNA binding	rplM	1
mRNA binding	yciH	1
mRNA binding	rplL	1
mRNA binding	yhgF	1
structural constituent of ribosome	rpsK	1
structural constituent of ribosome	rpsT	1
structural constituent of ribosome	rpsD	1
structural constituent of ribosome	rplA	1
structural constituent of ribosome	rplK	1
structural constituent of ribosome	rpsQ	1
structural constituent of ribosome	rpsA	1
structural constituent of ribosome	rpmI	1
structural constituent of ribosome	rpsN	1
structural constituent of ribosome	rpmA	1
structural constituent of ribosome	rplP	1
structural constituent of ribosome	rpsH	1
structural constituent of ribosome	rpmB	1
structural constituent of ribosome	rpsR	1
structural constituent of ribosome	rpsB	1
structural constituent of ribosome	rplS	1
structural constituent of ribosome	rpsU	1
structural constituent of ribosome	rpsE	1
structural constituent of ribosome	rplW	1
structural constituent of ribosome	rpsO	1
structural constituent of ribosome	rplB	1
structural constituent of ribosome	rpsL	1
structural constituent of ribosome	rpmF	1
structural constituent of ribosome	rpsI	1
structural constituent of ribosome	rpmC	1
structural constituent of ribosome	rplF	1
structural constituent of ribosome	rplX	1
structural constituent of ribosome	rplC	1
structural constituent of ribosome	rpsC	1
structural constituent of ribosome	rplT	1
structural constituent of ribosome	rpsP	1
structural constituent of ribosome	rplQ	1
structural constituent of ribosome	rpmG	1
structural constituent of ribosome	rpmD	1
structural constituent of ribosome	rpsG	1
structural constituent of ribosome	rplY	1
structural constituent of ribosome	rplV	1
structural constituent of ribosome	rplR	1
structural constituent of ribosome	rpmH	1
structural constituent of ribosome	rplN	1
structural constituent of ribosome	rpmE	1
structural constituent of ribosome	rplJ	1
structural constituent of ribosome	rplE	1
structural constituent of ribosome	rpmJ	1
structural constituent of ribosome	rplO	1
structural constituent of ribosome	ykgM	1
structural constituent of ribosome	rplL	1
structural constituent of ribosome	rpsF	1
structural constituent of ribosome	rpsM	1
structural constituent of ribosome	rplU	1
structural constituent of ribosome	rpsJ	1
structural constituent of ribosome	rplI	1
structural constituent of ribosome	rplD	1
structural constituent of ribosome	sra	1
structural constituent of ribosome	rpsS	1
structural constituent of ribosome	rplM	1
structural constituent of ribosome	ykgO	1
structural constituent of ribosome	yhgF	1
DNA-binding transcription factor activity	cpxR	1
DNA-binding transcription factor activity	kdpE	1
DNA-binding transcription factor activity	zntR	1
DNA-binding transcription factor activity	atoC	1
DNA-binding transcription factor activity	arcA	1
DNA-binding transcription factor activity	feaR	1
DNA-binding transcription factor activity	rutR	1
DNA-binding transcription factor activity	caiF	1
DNA-binding transcription factor activity	fnr	1
DNA-binding transcription factor activity	nemR	1
DNA-binding transcription factor activity	allR	1
DNA-binding transcription factor activity	gadW	1
DNA-binding transcription factor activity	mngR	1
DNA-binding transcription factor activity	fabR	1
DNA-binding transcription factor activity	mcbR	1
DNA-binding transcription factor activity	prpR	1
DNA-binding transcription factor activity	bglJ	1
DNA-binding transcription factor activity	gcvA	1
DNA-binding transcription factor activity	adiY	1
DNA-binding transcription factor activity	murR	1
DNA-binding transcription factor activity	mraZ	1
DNA-binding transcription factor activity	cueR	1
DNA-binding transcription factor activity	oxyR	1
DNA-binding transcription factor activity	mlrA	1
DNA-binding transcription factor activity	glrR	1
DNA-binding transcription factor activity	allS	1
DNA-binding transcription factor activity	appY	1
DNA-binding transcription factor activity	hdfR	1
DNA-binding transcription factor activity	xylR	1
DNA-binding transcription factor activity	yebK	1
DNA-binding transcription factor activity	pdhR	1
DNA-binding transcription factor activity	nfeR	1
DNA-binding transcription factor activity	acrR	1
DNA-binding transcription factor activity	hprR	1
DNA-binding transcription factor activity	argP	1
DNA-binding transcription factor activity	ascG	1
DNA-binding transcription factor activity	prlF	1
DNA-binding transcription factor activity	norR	1
DNA-binding transcription factor activity	iscR	1
DNA-binding transcription factor activity	ydeO	1
DNA-binding transcription factor activity	ttdR	1
DNA-binding transcription factor activity	nac	1
DNA-binding transcription factor activity	kdgR	1
DNA-binding transcription factor activity	sutR	1
DNA-binding transcription factor activity	asnC	1
DNA-binding transcription factor activity	bluR	1
DNA-binding transcription factor activity	mntR	1
DNA-binding transcription factor activity	xapR	1
DNA-binding transcription factor activity	treR	1
DNA-binding transcription factor activity	hcaR	1
DNA-binding transcription factor activity	rcdA	1
DNA-binding transcription factor activity	slyA	1
DNA-binding transcription factor activity	envR	1
DNA-binding transcription factor activity	cdaR	1
DNA-binding transcription factor activity	dmlR	1
DNA-binding transcription factor activity	rhaS	1
DNA-binding transcription factor activity	phnF	1
DNA-binding transcription factor activity	rtcR	1
DNA-binding transcription factor activity	abgR	1
DNA-binding transcription factor activity	ada	1
DNA-binding transcription factor activity	ybeF	1
DNA-binding transcription factor activity	lgoR	1
DNA-binding transcription factor activity	trpR	1
DNA-binding transcription factor activity	hypT	1
DNA-binding transcription factor activity	srlR	1
DNA-binding transcription factor activity	dcuR	1
DNA-binding transcription factor activity	csqR	1
DNA-binding transcription factor activity	rpoS	1
DNA-binding transcription factor activity	ygfI	1
DNA-binding transcription factor activity	metR	1
DNA-binding transcription factor activity	ulaR	1
DNA-binding transcription factor activity	ycaN	1
DNA-binding transcription factor activity	yhaJ	1
DNA-binding transcription factor activity	eutR	1
DNA-binding transcription factor activity	yjiR	1
DNA-binding transcription factor activity	yfeR	1
DNA-binding transcription factor activity	yeeY	1
DNA-binding transcription factor activity	arsR	1
DNA-binding transcription factor activity	exuR	1
DNA-binding transcription factor activity	malT	1
DNA-binding transcription factor activity	uxuR	1
DNA-binding transcription factor activity	yegW	1
DNA-binding transcription factor activity	yfhH	1
DNA-binding transcription factor activity	yidZ	1
DNA-binding transcription factor activity	ydcI	1
DNA-binding transcription factor activity	nhaR	1
DNA-binding transcription factor activity	rhaR	1
DNA-binding transcription factor activity	soxS	1
DNA-binding transcription factor activity	nagC	1
DNA-binding transcription factor activity	ilvY	1
DNA-binding transcription factor activity	nusA	1
DNA-binding transcription factor activity	modE	1
DNA-binding transcription factor activity	rpoH	1
DNA-binding transcription factor activity	yahB	1
DNA-binding transcription factor activity	nikR	1
DNA-binding transcription factor activity	pgrR	1
DNA-binding transcription factor activity	deoR	1
DNA-binding transcription factor activity	perR	1
DNA-binding transcription factor activity	marR	1
DNA-binding transcription factor activity	lrhA	1
DNA-binding transcription factor activity	crp	1
DNA-binding transcription factor activity	mprA	1
DNA-binding transcription factor activity	ydfH	1
DNA-binding transcription factor activity	dgoR	1
DNA-binding transcription factor activity	yidL	1
DNA-binding transcription factor activity	araC	1
DNA-binding transcription factor activity	zur	1
DNA-binding transcription factor activity	yihL	1
DNA-binding transcription factor activity	ybhD	1
DNA-binding transcription factor activity	putA	1
DNA-binding transcription factor activity	leuO	1
DNA-binding transcription factor activity	ydhB	1
DNA-binding transcription factor activity	fliA	1
DNA-binding transcription factor activity	ybdO	1
DNA-binding transcription factor activity	ydjF	1
DNA-binding transcription factor activity	aaeR	1
DNA-binding transcription factor activity	metJ	1
DNA-binding transcription factor activity	fadR	1
DNA-binding transcription factor activity	tdcA	1
DNA-binding transcription factor activity	ygaV	1
DNA-binding transcription factor activity	yfjR	1
DNA-binding transcription factor activity	yneJ	1
DNA-binding transcription factor activity	chbR	1
DNA-binding transcription factor activity	yiaU	1
DNA-binding transcription factor activity	marA	1
DNA-binding transcription factor activity	ygbI	1
DNA-binding transcription factor activity	yeiE	1
DNA-binding transcription factor activity	lldR	1
DNA-binding transcription factor activity	dpiA	1
DNA-binding transcription factor activity	envY	1
DNA-binding transcription factor activity	lysR	1
DNA-binding transcription factor activity	yijO	1
DNA-binding transcription factor activity	nanR	1
DNA-binding transcription factor activity	glaR	1
DNA-binding transcription factor activity	yieP	1
DNA-binding transcription factor activity	yafC	1
DNA-binding transcription factor activity	sgcR	1
DNA-binding transcription factor activity	cysB	1
DNA-binding transcription factor activity	nsrR	1
DNA-binding transcription factor activity	rob	1
DNA-binding transcription factor activity	nimR	1
DNA-binding transcription factor activity	dsdC	1
DNA-binding transcription factor activity	agaR	1
DNA-binding transcription factor activity	yqhC	1
DNA-binding transcription factor activity	melR	1
DNA-binding transcription factor activity	ydcR	1
DNA-binding transcription factor activity	rpoE	1
DNA-binding transcription factor activity	betI	1
DNA-binding transcription factor activity	yciT	1
DNA-binding transcription factor activity	frlR	1
DNA-binding transcription factor activity	yfiE	1
DNA-binding transcription factor activity	rcdB	1
DNA-binding transcription factor activity	ybcM	1
DNA-binding transcription factor activity	cbl	1
DNA-binding transcription factor activity	gadX	1
DNA-binding transcription factor activity	argR	1
DNA-binding transcription factor activity	ypdC	1
DNA-binding transcription factor activity	fecI	1
DNA-binding transcription factor activity	cynR	1
DNA-binding transcription factor activity	ynfL	1
DNA-binding transcription factor activity	alsR	1
DNA-binding transcription factor activity	rclR	1
DNA-binding transcription factor activity	fur	1
DNA-binding transcription factor activity	fis	1
DNA-binding transcription factor activity	rpoD	1
DNA-binding transcription factor activity	yidP	1
DNA-binding transcription factor activity	glcC	1
DNA-binding transcription factor activity	ydiP	1
DNA-binding transcription factor activity	fucR	1
DNA-binding transcription factor activity	yjdC	1
DNA-binding transcription factor activity	malI	1
DNA-binding transcription factor activity	cytR	1
DNA-binding transcription factor activity	ycjW	1
DNA-binding transcription factor activity	iclR	1
DNA-binding transcription factor activity	bdcR	1
DNA-binding transcription factor activity	galR	1
DNA-binding transcription factor activity	puuR	1
DNA-binding transcription factor activity	mhpR	1
DNA-binding transcription factor activity	ebgR	1
DNA-binding transcription factor activity	slmA	1
DNA-binding transcription factor activity	idnR	1
DNA-binding transcription factor activity	plaR	1
DNA-binding transcription factor activity	galS	1
DNA-binding transcription factor activity	purR	1
DNA-binding transcription factor activity	yjhI	1
DNA-binding transcription factor activity	cecR	1
DNA-binding transcription factor activity	rbsR	1
DNA-binding transcription factor activity	xynR	1
DNA-binding transcription factor activity	gntR	1
DNA-binding transcription factor activity	lacI	1
DNA-binding transcription factor activity	torT	1
DNA-binding transcription factor activity	uidR	1
DNA-binding transcription factor activity	comR	1
DNA-binding transcription factor activity	cra	1
DNA-binding transcription factor activity	yfaX	1
DNA-binding transcription factor activity	yeiL	1
rhamnose metabolic process	rhaD	1
rhamnose metabolic process	rhaR	1
rhamnose metabolic process	rhaM	1
rhamnose metabolic process	rhaB	1
rhamnose metabolic process	rhaS	1
rhamnose metabolic process	rhaA	1
methylation	ubiG	1
methylation	trmJ	1
methylation	cysG	1
methylation	ubiE	1
methylation	rsmE	1
methylation	trmD	1
methylation	rlmI	1
methylation	prmB	1
methylation	rlmA	1
methylation	cheR	1
methylation	rlmB	1
methylation	trmH	1
methylation	prmA	1
methylation	mmuM	1
methylation	rsmD	1
methylation	rsmG	1
methylation	rlmM	1
methylation	dcm	1
methylation	trmL	1
methylation	yfiF	1
methylation	metE	1
methylation	yjtD	1
methylation	rsmJ	1
methylation	ada	1
methylation	tehB	1
methylation	rsmH	1
methylation	rlmE	1
methylation	cfa	1
methylation	thyA	1
methylation	rlmN	1
methylation	trmO	1
methylation	rlmH	1
methylation	rlmL	1
methylation	hsdM	1
methylation	yfdM	1
methylation	yhdJ	1
methylation	rsmB	1
methylation	prmC	1
methylation	rsmI	1
methylation	trmA	1
methylation	yfiC	1
methylation	tam	1
methylation	rsmA	1
methylation	metH	1
methylation	dam	1
methylation	bioC	1
methylation	rlmJ	1
methylation	rsmC	1
methylation	rlmF	1
methylation	trmB	1
methylation	rsmF	1
methylation	rlmG	1
methylation	ogt	1
methylation	pcm	1
methylation	rlmC	1
methylation	cmoM	1
methylation	rlmD	1
methylation	mnmC	1
D-ribose transmembrane transport	rbsB	1
D-ribose transmembrane transport	xylG	1
D-ribose transmembrane transport	xylH	1
D-ribose transmembrane transport	xylF	1
D-ribose transmembrane transport	rbsA	1
D-ribose transmembrane transport	rbsC	1
D-ribose transmembrane transport	alsA	1
aromatic amino acid family biosynthetic process	aroH	1
aromatic amino acid family biosynthetic process	aroL	1
aromatic amino acid family biosynthetic process	trpA	1
aromatic amino acid family biosynthetic process	trpB	1
aromatic amino acid family biosynthetic process	aroF	1
aromatic amino acid family biosynthetic process	aroE	1
aromatic amino acid family biosynthetic process	aroB	1
aromatic amino acid family biosynthetic process	trpL	1
aromatic amino acid family biosynthetic process	pheA	1
aromatic amino acid family biosynthetic process	aroK	1
aromatic amino acid family biosynthetic process	tyrB	1
aromatic amino acid family biosynthetic process	trpE	1
aromatic amino acid family biosynthetic process	trpC	1
aromatic amino acid family biosynthetic process	aroC	1
aromatic amino acid family biosynthetic process	trpD	1
aromatic amino acid family biosynthetic process	ydiB	1
aromatic amino acid family biosynthetic process	aroG	1
aromatic amino acid family biosynthetic process	aroD	1
aromatic amino acid family biosynthetic process	aroA	1
aromatic amino acid family biosynthetic process	tyrA	1
cellular metabolic process	ispG	1
cellular metabolic process	recQ	1
cellular metabolic process	hcaE	1
cellular metabolic process	metH	1
cellular metabolic process	yeaW	1
cellular metabolic process	rnd	1
cellular metabolic process	folP	1
cytoskeletal motor activity	fliG	1
cytoskeletal motor activity	flgH	1
cytoskeletal motor activity	fliM	1
cytoskeletal motor activity	fliH	1
cytoskeletal motor activity	fliJ	1
cytoskeletal motor activity	fliE	1
cytoskeletal motor activity	fliN	1
cytoskeletal motor activity	fliF	1
methionine biosynthetic process	metE	1
methionine biosynthetic process	metH	1
methionine biosynthetic process	folD	1
methionine biosynthetic process	mmuP	1
methionine biosynthetic process	metC	1
methionine biosynthetic process	metB	1
methionine biosynthetic process	metR	1
methionine biosynthetic process	asd	1
methionine biosynthetic process	mtn	1
methionine biosynthetic process	metL	1
methionine biosynthetic process	mmuM	1
methionine biosynthetic process	metA	1
methionine biosynthetic process	metJ	1
methionine biosynthetic process	malY	1
methionine biosynthetic process	metF	1
lysine biosynthetic process	dapD	1
lysine biosynthetic process	asd	1
lysine biosynthetic process	dapF	1
lysine biosynthetic process	dapB	1
lysine biosynthetic process	argD	1
lysine biosynthetic process	lysC	1
lysine biosynthetic process	dapA	1
lysine biosynthetic process	lysA	1
lysine biosynthetic process	dapE	1
lysine biosynthetic process via diaminopimelate	asd	1
lysine biosynthetic process via diaminopimelate	metL	1
lysine biosynthetic process via diaminopimelate	lysC	1
